id,proba
316196,0.60038
316197,0.44488
316198,0.59578
316199,0.38484
316200,0.39384
316201,0.5022
316202,0.3958
316203,0.55232
316204,0.5039
316205,0.56826
316206,0.68366
316207,0.44074
316208,0.61346
316209,0.44556
316210,0.76004
316211,0.5096
316212,0.37622
316213,0.55692
316214,0.52446
316215,0.5846
316216,0.44938
316217,0.45012
316218,0.54036
316219,0.46388
316220,0.53866
316221,0.47458
316222,0.45474
316223,0.54844
316224,0.64534
316225,0.52996
316226,0.4901
316227,0.4837
316228,0.43266
316229,0.5956
316230,0.6513
316231,0.49138
316232,0.45412
316233,0.5671
316234,0.50052
316235,0.60122
316236,0.41582
316237,0.59332
316238,0.40374
316239,0.70318
316240,0.51924
316241,0.47286
316242,0.49778
316243,0.80696
316244,0.54012
316245,0.56834
316246,0.49718
316247,0.66094
316248,0.57416
316249,0.53408
316250,0.51112
316251,0.69434
316252,0.7276
316253,0.53732
316254,0.53672
316255,0.40848
316256,0.64254
316257,0.33244
316258,0.43798
316259,0.46806
316260,0.5001
316261,0.4723
316262,0.47934
316263,0.53082
316264,0.56956
316265,0.67788
316266,0.52504
316267,0.47656
316268,0.50882
316269,0.46644
316270,0.53632
316271,0.5249
316272,0.63528
316273,0.43234
316274,0.6564
316275,0.52928
316276,0.56986
316277,0.55602
316278,0.49342
316279,0.53172
316280,0.4984
316281,0.618
316282,0.43852
316283,0.57512
316284,0.56128
316285,0.61124
316286,0.45716
316287,0.51418
316288,0.66792
316289,0.5908
316290,0.50276
316291,0.5863
316292,0.40776
316293,0.49012
316294,0.48602
316295,0.77298
316296,0.504
316297,0.42892
316298,0.58916
316299,0.5207
316300,0.45696
316301,0.5539
316302,0.57828
316303,0.50236
316304,0.52704
316305,0.43368
316306,0.46866
316307,0.47748
316308,0.52976
316309,0.5238
316310,0.44026
316311,0.43558
316312,0.47122
316313,0.58342
316314,0.58118
316315,0.5918
316316,0.52316
316317,0.61528
316318,0.46878
316319,0.54868
316320,0.49866
316321,0.63346
316322,0.43648
316323,0.46246
316324,0.52192
316325,0.49978
316326,0.45626
316327,0.50252
316328,0.6079
316329,0.60362
316330,0.6433
316331,0.4062
316332,0.46584
316333,0.47996
316334,0.59508
316335,0.50898
316336,0.47986
316337,0.59764
316338,0.41596
316339,0.42422
316340,0.64754
316341,0.46634
316342,0.49368
316343,0.47946
316344,0.46724
316345,0.41568
316346,0.75436
316347,0.53394
316348,0.7122
316349,0.38884
316350,0.64606
316351,0.46822
316352,0.71566
316353,0.53742
316354,0.44282
316355,0.77626
316356,0.52126
316357,0.52374
316358,0.59828
316359,0.44258
316360,0.52542
316361,0.44666
316362,0.4905
316363,0.38424
316364,0.42908
316365,0.53946
316366,0.5926
316367,0.60574
316368,0.4962
316369,0.47896
316370,0.5656
316371,0.45342
316372,0.53472
316373,0.3639
316374,0.47472
316375,0.59362
316376,0.64696
316377,0.44416
316378,0.42314
316379,0.4708
316380,0.4234
316381,0.39554
316382,0.476
316383,0.46796
316384,0.58006
316385,0.59374
316386,0.55934
316387,0.6403
316388,0.58542
316389,0.48702
316390,0.5796
316391,0.44934
316392,0.47336
316393,0.50782
316394,0.49144
316395,0.53296
316396,0.51744
316397,0.51868
316398,0.54682
316399,0.40978
316400,0.53732
316401,0.61068
316402,0.58412
316403,0.47842
316404,0.55194
316405,0.57696
316406,0.59652
316407,0.42162
316408,0.44258
316409,0.65834
316410,0.50038
316411,0.5906
316412,0.54094
316413,0.5488
316414,0.60066
316415,0.44522
316416,0.50192
316417,0.52826
316418,0.56844
316419,0.57958
316420,0.60004
316421,0.6198
316422,0.46374
316423,0.54116
316424,0.49638
316425,0.37532
316426,0.6354
316427,0.4319
316428,0.4779
316429,0.54042
316430,0.4741
316431,0.64694
316432,0.54238
316433,0.46912
316434,0.45732
316435,0.52298
316436,0.495
316437,0.4926
316438,0.64956
316439,0.6916
316440,0.47866
316441,0.42962
316442,0.59894
316443,0.56824
316444,0.4847
316445,0.44912
316446,0.3898
316447,0.57456
316448,0.51242
316449,0.57774
316450,0.50238
316451,0.41846
316452,0.45186
316453,0.62344
316454,0.54636
316455,0.44438
316456,0.536
316457,0.52632
316458,0.47822
316459,0.6573
316460,0.48046
316461,0.46648
316462,0.60154
316463,0.49186
316464,0.49218
316465,0.55016
316466,0.53878
316467,0.39456
316468,0.5293
316469,0.4399
316470,0.4463
316471,0.6129
316472,0.53016
316473,0.52786
316474,0.4666
316475,0.49422
316476,0.55068
316477,0.4317
316478,0.5241
316479,0.4683
316480,0.51576
316481,0.44684
316482,0.49178
316483,0.41374
316484,0.53224
316485,0.65478
316486,0.47422
316487,0.59338
316488,0.42068
316489,0.52814
316490,0.44088
316491,0.44188
316492,0.61416
316493,0.6978
316494,0.50824
316495,0.51588
316496,0.51244
316497,0.54532
316498,0.47954
316499,0.51012
316500,0.61506
316501,0.62804
316502,0.4472
316503,0.55662
316504,0.52504
316505,0.40176
316506,0.6145
316507,0.54074
316508,0.50032
316509,0.34928
316510,0.59464
316511,0.54964
316512,0.49836
316513,0.41616
316514,0.4008
316515,0.44458
316516,0.66622
316517,0.66522
316518,0.59334
316519,0.51
316520,0.52374
316521,0.51824
316522,0.56796
316523,0.33326
316524,0.48246
316525,0.44402
316526,0.6536
316527,0.53662
316528,0.70172
316529,0.53416
316530,0.60938
316531,0.45864
316532,0.51716
316533,0.50836
316534,0.4723
316535,0.45516
316536,0.57366
316537,0.554
316538,0.5921
316539,0.6189
316540,0.5604
316541,0.57454
316542,0.46376
316543,0.5271
316544,0.5234
316545,0.50354
316546,0.44672
316547,0.41396
316548,0.4975
316549,0.53706
316550,0.46364
316551,0.55868
316552,0.64158
316553,0.45684
316554,0.55196
316555,0.60864
316556,0.57086
316557,0.56302
316558,0.40688
316559,0.55296
316560,0.44596
316561,0.46704
316562,0.58562
316563,0.53564
316564,0.45678
316565,0.5383
316566,0.55148
316567,0.4366
316568,0.72444
316569,0.46034
316570,0.554
316571,0.44344
316572,0.4496
316573,0.38312
316574,0.5848
316575,0.5269
316576,0.53558
316577,0.5839
316578,0.46432
316579,0.52732
316580,0.47868
316581,0.45124
316582,0.6075
316583,0.5524
316584,0.42002
316585,0.4136
316586,0.49162
316587,0.44484
316588,0.37168
316589,0.59558
316590,0.52658
316591,0.59794
316592,0.48004
316593,0.50148
316594,0.44966
316595,0.56132
316596,0.65662
316597,0.46832
316598,0.53576
316599,0.50784
316600,0.50672
316601,0.64182
316602,0.60006
316603,0.38072
316604,0.54412
316605,0.47646
316606,0.45076
316607,0.3737
316608,0.44002
316609,0.53824
316610,0.50784
316611,0.5742
316612,0.48808
316613,0.5463
316614,0.42458
316615,0.4701
316616,0.5749
316617,0.43172
316618,0.53102
316619,0.49516
316620,0.71082
316621,0.56852
316622,0.84024
316623,0.49406
316624,0.6075
316625,0.49618
316626,0.3258
316627,0.5397
316628,0.60742
316629,0.484
316630,0.47552
316631,0.53046
316632,0.50764
316633,0.5675
316634,0.58986
316635,0.54292
316636,0.52432
316637,0.4239
316638,0.51052
316639,0.54406
316640,0.52474
316641,0.49046
316642,0.68444
316643,0.49406
316644,0.6365
316645,0.46818
316646,0.48224
316647,0.5538
316648,0.46692
316649,0.57468
316650,0.51584
316651,0.45604
316652,0.48128
316653,0.5013
316654,0.50048
316655,0.42328
316656,0.57124
316657,0.47948
316658,0.42684
316659,0.39556
316660,0.471
316661,0.50358
316662,0.53512
316663,0.72438
316664,0.4763
316665,0.50628
316666,0.53602
316667,0.50524
316668,0.4801
316669,0.58502
316670,0.50728
316671,0.43188
316672,0.57462
316673,0.48792
316674,0.54066
316675,0.75556
316676,0.46142
316677,0.42684
316678,0.63124
316679,0.54934
316680,0.70434
316681,0.48686
316682,0.57034
316683,0.42708
316684,0.65768
316685,0.53004
316686,0.48296
316687,0.54902
316688,0.51314
316689,0.54154
316690,0.60864
316691,0.3583
316692,0.52652
316693,0.83246
316694,0.5913
316695,0.75404
316696,0.45154
316697,0.45582
316698,0.5031
316699,0.54718
316700,0.49914
316701,0.63038
316702,0.49502
316703,0.59094
316704,0.49416
316705,0.56284
316706,0.49058
316707,0.4634
316708,0.43842
316709,0.64146
316710,0.63172
316711,0.55228
316712,0.64172
316713,0.30776
316714,0.47452
316715,0.52554
316716,0.38316
316717,0.31182
316718,0.5021
316719,0.4489
316720,0.49006
316721,0.48794
316722,0.49442
316723,0.48722
316724,0.60712
316725,0.47004
316726,0.48674
316727,0.48694
316728,0.4558
316729,0.55872
316730,0.47408
316731,0.4526
316732,0.44782
316733,0.45006
316734,0.48222
316735,0.52214
316736,0.56656
316737,0.54392
316738,0.60012
316739,0.6066
316740,0.55358
316741,0.53982
316742,0.48754
316743,0.52738
316744,0.75182
316745,0.4998
316746,0.4627
316747,0.45378
316748,0.566
316749,0.50984
316750,0.49386
316751,0.40962
316752,0.41016
316753,0.3928
316754,0.40262
316755,0.43524
316756,0.41646
316757,0.44746
316758,0.4589
316759,0.53706
316760,0.52462
316761,0.60516
316762,0.32852
316763,0.4809
316764,0.43168
316765,0.62696
316766,0.56826
316767,0.61052
316768,0.62692
316769,0.52338
316770,0.57918
316771,0.61248
316772,0.46464
316773,0.70906
316774,0.4545
316775,0.5722
316776,0.44658
316777,0.53952
316778,0.48568
316779,0.46014
316780,0.71094
316781,0.43672
316782,0.61966
316783,0.58878
316784,0.42984
316785,0.39776
316786,0.44688
316787,0.49962
316788,0.49212
316789,0.52632
316790,0.59066
316791,0.45614
316792,0.49288
316793,0.4902
316794,0.5148
316795,0.69334
316796,0.52698
316797,0.54754
316798,0.53204
316799,0.4298
316800,0.5414
316801,0.47356
316802,0.56028
316803,0.57556
316804,0.5002
316805,0.5941
316806,0.6372
316807,0.57584
316808,0.52364
316809,0.39364
316810,0.5645
316811,0.48088
316812,0.61276
316813,0.575
316814,0.54116
316815,0.574
316816,0.49568
316817,0.28876
316818,0.52052
316819,0.49902
316820,0.47658
316821,0.43256
316822,0.48646
316823,0.39712
316824,0.42278
316825,0.587
316826,0.48394
316827,0.459
316828,0.57256
316829,0.5525
316830,0.50242
316831,0.42518
316832,0.4757
316833,0.58432
316834,0.57904
316835,0.46988
316836,0.40484
316837,0.61396
316838,0.5712
316839,0.53658
316840,0.45508
316841,0.47012
316842,0.57978
316843,0.64542
316844,0.57324
316845,0.50264
316846,0.45898
316847,0.60158
316848,0.69958
316849,0.48136
316850,0.54796
316851,0.55842
316852,0.4609
316853,0.39458
316854,0.46926
316855,0.72866
316856,0.43696
316857,0.56242
316858,0.50638
316859,0.39402
316860,0.72152
316861,0.65492
316862,0.50406
316863,0.47446
316864,0.52228
316865,0.81642
316866,0.44048
316867,0.35222
316868,0.50928
316869,0.4894
316870,0.48988
316871,0.43006
316872,0.43664
316873,0.44538
316874,0.51724
316875,0.52106
316876,0.69502
316877,0.5316
316878,0.5674
316879,0.49402
316880,0.58548
316881,0.52212
316882,0.5025
316883,0.40674
316884,0.42494
316885,0.57572
316886,0.53236
316887,0.52078
316888,0.46958
316889,0.58466
316890,0.68104
316891,0.61884
316892,0.43432
316893,0.47064
316894,0.4575
316895,0.56036
316896,0.36892
316897,0.57334
316898,0.4095
316899,0.38936
316900,0.4615
316901,0.48144
316902,0.45956
316903,0.43228
316904,0.56544
316905,0.48524
316906,0.46162
316907,0.50104
316908,0.55402
316909,0.41624
316910,0.52998
316911,0.51076
316912,0.4978
316913,0.45972
316914,0.49724
316915,0.67498
316916,0.57004
316917,0.53172
316918,0.43056
316919,0.54936
316920,0.6065
316921,0.4461
316922,0.50794
316923,0.5582
316924,0.56678
316925,0.42076
316926,0.47994
316927,0.47976
316928,0.42628
316929,0.45868
316930,0.54746
316931,0.5454
316932,0.56306
316933,0.43612
316934,0.68868
316935,0.49784
316936,0.57908
316937,0.47562
316938,0.47448
316939,0.518
316940,0.55754
316941,0.54218
316942,0.62866
316943,0.45074
316944,0.54862
316945,0.4533
316946,0.60954
316947,0.46128
316948,0.52416
316949,0.52768
316950,0.41598
316951,0.39006
316952,0.53168
316953,0.44124
316954,0.45812
316955,0.56468
316956,0.54258
316957,0.52588
316958,0.65096
316959,0.56474
316960,0.54858
316961,0.51442
316962,0.52288
316963,0.49524
316964,0.58822
316965,0.36468
316966,0.51356
316967,0.5813
316968,0.4572
316969,0.37744
316970,0.55996
316971,0.44568
316972,0.58838
316973,0.64518
316974,0.54706
316975,0.45504
316976,0.4845
316977,0.54726
316978,0.53876
316979,0.48958
316980,0.60104
316981,0.3851
316982,0.45264
316983,0.50332
316984,0.50362
316985,0.5224
316986,0.44402
316987,0.50612
316988,0.50826
316989,0.52844
316990,0.4882
316991,0.5581
316992,0.49042
316993,0.51868
316994,0.52544
316995,0.54316
316996,0.47834
316997,0.47294
316998,0.47302
316999,0.52864
317000,0.63112
317001,0.48794
317002,0.62384
317003,0.44678
317004,0.68392
317005,0.63244
317006,0.50694
317007,0.53696
317008,0.5521
317009,0.60618
317010,0.49926
317011,0.52668
317012,0.61222
317013,0.4592
317014,0.50572
317015,0.41958
317016,0.50342
317017,0.39328
317018,0.4909
317019,0.5126
317020,0.58664
317021,0.49096
317022,0.52604
317023,0.47228
317024,0.53716
317025,0.6203
317026,0.43706
317027,0.35718
317028,0.40302
317029,0.4397
317030,0.5623
317031,0.4425
317032,0.55396
317033,0.422
317034,0.69506
317035,0.67726
317036,0.50364
317037,0.48198
317038,0.37888
317039,0.50492
317040,0.62902
317041,0.36548
317042,0.40094
317043,0.48264
317044,0.4202
317045,0.49752
317046,0.58658
317047,0.58958
317048,0.48132
317049,0.56716
317050,0.49606
317051,0.58122
317052,0.69736
317053,0.54798
317054,0.55748
317055,0.43152
317056,0.45218
317057,0.57576
317058,0.41022
317059,0.45766
317060,0.49708
317061,0.3349
317062,0.39396
317063,0.4883
317064,0.50034
317065,0.5128
317066,0.64162
317067,0.5909
317068,0.52372
317069,0.5365
317070,0.4564
317071,0.57298
317072,0.5949
317073,0.4429
317074,0.62974
317075,0.37482
317076,0.51462
317077,0.62282
317078,0.5995
317079,0.71898
317080,0.47442
317081,0.47484
317082,0.44538
317083,0.53886
317084,0.49834
317085,0.47562
317086,0.4341
317087,0.39586
317088,0.58194
317089,0.41356
317090,0.52148
317091,0.55238
317092,0.52182
317093,0.66022
317094,0.50568
317095,0.50434
317096,0.455
317097,0.43886
317098,0.4447
317099,0.5357
317100,0.47906
317101,0.42006
317102,0.51752
317103,0.70836
317104,0.56108
317105,0.48652
317106,0.57762
317107,0.72754
317108,0.65888
317109,0.43506
317110,0.55828
317111,0.4351
317112,0.4531
317113,0.43914
317114,0.55554
317115,0.4111
317116,0.55416
317117,0.54794
317118,0.37808
317119,0.51082
317120,0.56862
317121,0.5475
317122,0.47062
317123,0.50176
317124,0.62178
317125,0.56642
317126,0.55696
317127,0.54016
317128,0.4462
317129,0.48748
317130,0.64808
317131,0.54788
317132,0.61734
317133,0.58808
317134,0.49338
317135,0.48104
317136,0.51238
317137,0.51398
317138,0.6808
317139,0.53486
317140,0.43396
317141,0.5216
317142,0.57348
317143,0.42372
317144,0.49398
317145,0.54294
317146,0.43364
317147,0.58494
317148,0.59642
317149,0.47968
317150,0.50958
317151,0.59206
317152,0.57526
317153,0.55974
317154,0.54588
317155,0.55294
317156,0.47374
317157,0.53628
317158,0.45322
317159,0.47184
317160,0.5785
317161,0.58158
317162,0.25344
317163,0.54998
317164,0.60044
317165,0.31702
317166,0.57454
317167,0.46794
317168,0.54976
317169,0.56418
317170,0.60014
317171,0.59182
317172,0.49234
317173,0.69204
317174,0.76106
317175,0.5734
317176,0.44218
317177,0.52484
317178,0.51286
317179,0.58076
317180,0.43726
317181,0.6315
317182,0.49098
317183,0.65024
317184,0.4385
317185,0.34352
317186,0.64358
317187,0.47276
317188,0.52958
317189,0.56588
317190,0.4174
317191,0.52364
317192,0.56714
317193,0.50698
317194,0.57866
317195,0.3984
317196,0.44304
317197,0.56664
317198,0.64464
317199,0.51394
317200,0.50114
317201,0.51624
317202,0.60498
317203,0.52624
317204,0.53046
317205,0.56484
317206,0.69024
317207,0.53916
317208,0.41294
317209,0.46706
317210,0.5328
317211,0.56278
317212,0.53218
317213,0.5543
317214,0.51554
317215,0.53946
317216,0.60674
317217,0.53664
317218,0.60806
317219,0.48026
317220,0.40252
317221,0.5124
317222,0.66194
317223,0.61266
317224,0.48814
317225,0.446
317226,0.5374
317227,0.4412
317228,0.58102
317229,0.5923
317230,0.59172
317231,0.46568
317232,0.57404
317233,0.44956
317234,0.4468
317235,0.56658
317236,0.53422
317237,0.48042
317238,0.45832
317239,0.4979
317240,0.70782
317241,0.48054
317242,0.564
317243,0.45338
317244,0.50042
317245,0.62916
317246,0.56764
317247,0.4358
317248,0.5351
317249,0.4955
317250,0.5771
317251,0.4876
317252,0.55066
317253,0.396
317254,0.48074
317255,0.54304
317256,0.55826
317257,0.56228
317258,0.5974
317259,0.54052
317260,0.57226
317261,0.61086
317262,0.55864
317263,0.47342
317264,0.51504
317265,0.75118
317266,0.53186
317267,0.40134
317268,0.60378
317269,0.48152
317270,0.75856
317271,0.53856
317272,0.45034
317273,0.64088
317274,0.5788
317275,0.5471
317276,0.36912
317277,0.46736
317278,0.48708
317279,0.6547
317280,0.5136
317281,0.57916
317282,0.46882
317283,0.60416
317284,0.4869
317285,0.6033
317286,0.49624
317287,0.74456
317288,0.68458
317289,0.49112
317290,0.51648
317291,0.48292
317292,0.4783
317293,0.3636
317294,0.6081
317295,0.3937
317296,0.70036
317297,0.55858
317298,0.48268
317299,0.45858
317300,0.37076
317301,0.52918
317302,0.62908
317303,0.60588
317304,0.55648
317305,0.5071
317306,0.5924
317307,0.37382
317308,0.6447
317309,0.47978
317310,0.40242
317311,0.56048
317312,0.50378
317313,0.43966
317314,0.4421
317315,0.63726
317316,0.45924
317317,0.499
317318,0.47462
317319,0.5128
317320,0.57558
317321,0.44908
317322,0.49782
317323,0.50524
317324,0.54994
317325,0.54578
317326,0.63512
317327,0.50284
317328,0.59542
317329,0.53214
317330,0.58862
317331,0.51244
317332,0.50818
317333,0.52268
317334,0.3378
317335,0.53218
317336,0.52858
317337,0.44956
317338,0.47214
317339,0.48562
317340,0.34288
317341,0.44282
317342,0.33838
317343,0.4863
317344,0.52734
317345,0.77544
317346,0.63484
317347,0.54448
317348,0.53906
317349,0.46888
317350,0.46484
317351,0.4538
317352,0.43384
317353,0.38438
317354,0.39862
317355,0.50932
317356,0.52278
317357,0.46686
317358,0.579
317359,0.53702
317360,0.45606
317361,0.60438
317362,0.58408
317363,0.40644
317364,0.48808
317365,0.63572
317366,0.50288
317367,0.60062
317368,0.47326
317369,0.6203
317370,0.44612
317371,0.6793
317372,0.49182
317373,0.45862
317374,0.69538
317375,0.50422
317376,0.59962
317377,0.48644
317378,0.48362
317379,0.5538
317380,0.45544
317381,0.4297
317382,0.44608
317383,0.61064
317384,0.4342
317385,0.47226
317386,0.59168
317387,0.49394
317388,0.47464
317389,0.49846
317390,0.41168
317391,0.57644
317392,0.50472
317393,0.58612
317394,0.60204
317395,0.62596
317396,0.7786
317397,0.34966
317398,0.44492
317399,0.4393
317400,0.2964
317401,0.4542
317402,0.50948
317403,0.5658
317404,0.48276
317405,0.5291
317406,0.47806
317407,0.56364
317408,0.50292
317409,0.48142
317410,0.4894
317411,0.6458
317412,0.4401
317413,0.54308
317414,0.56106
317415,0.44302
317416,0.3641
317417,0.48108
317418,0.47976
317419,0.35514
317420,0.37652
317421,0.4629
317422,0.46714
317423,0.45428
317424,0.68338
317425,0.60602
317426,0.45764
317427,0.63228
317428,0.55368
317429,0.57494
317430,0.52562
317431,0.47404
317432,0.37198
317433,0.55596
317434,0.61276
317435,0.42476
317436,0.59366
317437,0.53052
317438,0.6282
317439,0.4732
317440,0.51082
317441,0.6717
317442,0.77534
317443,0.55844
317444,0.50224
317445,0.63594
317446,0.44396
317447,0.48068
317448,0.6162
317449,0.50764
317450,0.65268
317451,0.54006
317452,0.39774
317453,0.4793
317454,0.4958
317455,0.61018
317456,0.44204
317457,0.76024
317458,0.4624
317459,0.58976
317460,0.43158
317461,0.59426
317462,0.4737
317463,0.55136
317464,0.47624
317465,0.49766
317466,0.37052
317467,0.42964
317468,0.49276
317469,0.46948
317470,0.49452
317471,0.36944
317472,0.4366
317473,0.37332
317474,0.52566
317475,0.5183
317476,0.48956
317477,0.54224
317478,0.43208
317479,0.51282
317480,0.51776
317481,0.52256
317482,0.71492
317483,0.4517
317484,0.50846
317485,0.50042
317486,0.56736
317487,0.57808
317488,0.53184
317489,0.5077
317490,0.50306
317491,0.46674
317492,0.3815
317493,0.44208
317494,0.46314
317495,0.43258
317496,0.50412
317497,0.40884
317498,0.54768
317499,0.41048
317500,0.5269
317501,0.40776
317502,0.56274
317503,0.56678
317504,0.4888
317505,0.55324
317506,0.57814
317507,0.59594
317508,0.61206
317509,0.59152
317510,0.5002
317511,0.55108
317512,0.58494
317513,0.49738
317514,0.47852
317515,0.57132
317516,0.47316
317517,0.4675
317518,0.52988
317519,0.50064
317520,0.54892
317521,0.67036
317522,0.53164
317523,0.59702
317524,0.63488
317525,0.49394
317526,0.48224
317527,0.59422
317528,0.43486
317529,0.46974
317530,0.4656
317531,0.47194
317532,0.60498
317533,0.45974
317534,0.36664
317535,0.47964
317536,0.47086
317537,0.5714
317538,0.45662
317539,0.46344
317540,0.5937
317541,0.48906
317542,0.44276
317543,0.53266
317544,0.49404
317545,0.59602
317546,0.55644
317547,0.41732
317548,0.5475
317549,0.58224
317550,0.47608
317551,0.5219
317552,0.48812
317553,0.3725
317554,0.39096
317555,0.64136
317556,0.40824
317557,0.3977
317558,0.62944
317559,0.46706
317560,0.44994
317561,0.5385
317562,0.65584
317563,0.52262
317564,0.44168
317565,0.55718
317566,0.51962
317567,0.53294
317568,0.5344
317569,0.34844
317570,0.4521
317571,0.4431
317572,0.47186
317573,0.59952
317574,0.4234
317575,0.5799
317576,0.45824
317577,0.40992
317578,0.38086
317579,0.48504
317580,0.48872
317581,0.4663
317582,0.53722
317583,0.57648
317584,0.57714
317585,0.35484
317586,0.52808
317587,0.5432
317588,0.69148
317589,0.50444
317590,0.42016
317591,0.543
317592,0.5733
317593,0.54778
317594,0.61054
317595,0.52642
317596,0.73518
317597,0.4256
317598,0.50738
317599,0.51922
317600,0.64454
317601,0.50768
317602,0.4623
317603,0.54794
317604,0.40068
317605,0.60032
317606,0.49032
317607,0.52136
317608,0.52862
317609,0.6145
317610,0.46994
317611,0.4651
317612,0.5995
317613,0.4923
317614,0.56828
317615,0.51238
317616,0.6329
317617,0.52212
317618,0.6613
317619,0.54328
317620,0.4668
317621,0.5235
317622,0.65642
317623,0.47854
317624,0.47442
317625,0.49178
317626,0.69656
317627,0.62342
317628,0.52652
317629,0.4987
317630,0.53962
317631,0.49176
317632,0.44978
317633,0.51956
317634,0.62022
317635,0.49186
317636,0.5656
317637,0.47886
317638,0.4263
317639,0.46654
317640,0.67984
317641,0.69088
317642,0.5259
317643,0.41802
317644,0.54336
317645,0.50304
317646,0.62282
317647,0.54924
317648,0.7424
317649,0.53548
317650,0.4696
317651,0.50946
317652,0.42708
317653,0.46766
317654,0.4812
317655,0.56674
317656,0.62676
317657,0.4326
317658,0.49906
317659,0.52176
317660,0.58508
317661,0.52842
317662,0.46728
317663,0.44492
317664,0.51022
317665,0.53648
317666,0.51168
317667,0.4479
317668,0.34418
317669,0.59244
317670,0.57
317671,0.49452
317672,0.39806
317673,0.59786
317674,0.51388
317675,0.59988
317676,0.62754
317677,0.50854
317678,0.53314
317679,0.42416
317680,0.56506
317681,0.50282
317682,0.52542
317683,0.45498
317684,0.45536
317685,0.6108
317686,0.50516
317687,0.4809
317688,0.454
317689,0.59134
317690,0.46946
317691,0.52912
317692,0.56214
317693,0.52702
317694,0.44396
317695,0.55356
317696,0.70264
317697,0.64602
317698,0.40256
317699,0.37544
317700,0.49466
317701,0.44176
317702,0.5142
317703,0.59694
317704,0.4018
317705,0.50142
317706,0.4167
317707,0.53824
317708,0.53268
317709,0.74224
317710,0.53582
317711,0.54564
317712,0.42234
317713,0.48266
317714,0.59876
317715,0.48932
317716,0.49176
317717,0.46628
317718,0.5454
317719,0.59194
317720,0.45208
317721,0.4965
317722,0.53368
317723,0.45258
317724,0.45982
317725,0.46134
317726,0.4899
317727,0.46542
317728,0.4105
317729,0.5252
317730,0.5219
317731,0.6588
317732,0.43074
317733,0.48658
317734,0.52
317735,0.49576
317736,0.4419
317737,0.44436
317738,0.42368
317739,0.5345
317740,0.46674
317741,0.46922
317742,0.4837
317743,0.47126
317744,0.40792
317745,0.64204
317746,0.55154
317747,0.57932
317748,0.51922
317749,0.40238
317750,0.35938
317751,0.48934
317752,0.42936
317753,0.60304
317754,0.54978
317755,0.38882
317756,0.36862
317757,0.4397
317758,0.43992
317759,0.58126
317760,0.4444
317761,0.6065
317762,0.43684
317763,0.54678
317764,0.5314
317765,0.4996
317766,0.59462
317767,0.56048
317768,0.5175
317769,0.4717
317770,0.56012
317771,0.59072
317772,0.65654
317773,0.6398
317774,0.46166
317775,0.32772
317776,0.49328
317777,0.66786
317778,0.49374
317779,0.5579
317780,0.42506
317781,0.5494
317782,0.56584
317783,0.60236
317784,0.5544
317785,0.52782
317786,0.69156
317787,0.3951
317788,0.74088
317789,0.51896
317790,0.5417
317791,0.34604
317792,0.53614
317793,0.50066
317794,0.34954
317795,0.47926
317796,0.4382
317797,0.5631
317798,0.4428
317799,0.63628
317800,0.66956
317801,0.44274
317802,0.44714
317803,0.571
317804,0.52302
317805,0.49396
317806,0.5439
317807,0.4205
317808,0.5479
317809,0.54558
317810,0.51896
317811,0.70442
317812,0.66608
317813,0.74158
317814,0.5311
317815,0.46696
317816,0.48536
317817,0.55378
317818,0.76678
317819,0.49812
317820,0.51262
317821,0.84248
317822,0.55054
317823,0.51998
317824,0.57922
317825,0.48632
317826,0.50924
317827,0.43314
317828,0.54516
317829,0.55976
317830,0.32996
317831,0.52898
317832,0.52372
317833,0.39512
317834,0.57276
317835,0.52428
317836,0.489
317837,0.558
317838,0.61996
317839,0.53908
317840,0.556
317841,0.48688
317842,0.5426
317843,0.54312
317844,0.55332
317845,0.4324
317846,0.55754
317847,0.59526
317848,0.6
317849,0.5179
317850,0.4726
317851,0.40712
317852,0.7653
317853,0.4219
317854,0.4876
317855,0.39164
317856,0.51942
317857,0.42766
317858,0.52262
317859,0.5198
317860,0.59646
317861,0.6503
317862,0.53106
317863,0.48548
317864,0.55604
317865,0.52922
317866,0.51128
317867,0.51886
317868,0.47424
317869,0.45702
317870,0.51704
317871,0.63376
317872,0.4806
317873,0.51232
317874,0.50108
317875,0.4542
317876,0.5894
317877,0.5109
317878,0.61118
317879,0.5172
317880,0.5815
317881,0.44236
317882,0.64104
317883,0.44848
317884,0.55946
317885,0.43852
317886,0.5277
317887,0.64248
317888,0.45464
317889,0.4623
317890,0.73134
317891,0.49978
317892,0.65008
317893,0.4807
317894,0.58948
317895,0.53714
317896,0.43824
317897,0.433
317898,0.491
317899,0.52488
317900,0.4868
317901,0.45946
317902,0.54258
317903,0.55306
317904,0.49308
317905,0.54176
317906,0.59468
317907,0.56986
317908,0.55692
317909,0.46176
317910,0.48264
317911,0.66292
317912,0.65864
317913,0.5347
317914,0.535
317915,0.47158
317916,0.38466
317917,0.46734
317918,0.50154
317919,0.5409
317920,0.50264
317921,0.52958
317922,0.57154
317923,0.57528
317924,0.53122
317925,0.6492
317926,0.55508
317927,0.4405
317928,0.46126
317929,0.46928
317930,0.45854
317931,0.49942
317932,0.4475
317933,0.46274
317934,0.61466
317935,0.43024
317936,0.50454
317937,0.52088
317938,0.4817
317939,0.47398
317940,0.49672
317941,0.4835
317942,0.40206
317943,0.57024
317944,0.58
317945,0.56126
317946,0.5207
317947,0.56646
317948,0.54442
